"signature_id","ips_name","ips_cat_id","ips_cat_name"
6023,"Windows IE Use-After-Free Vulnerability (MS13-059) 7",40,"WEB-CLIENT"
5213,"Windows CSNW Buffer Overflow 2 (MS06-066)",19,NETBIOS
7856,"ABB Robot Communications Runtime Buffer Overflow 2",14,MISC
2004,"Mutiny Appliance Arbitrary File Overwrite",38,"WEB-ATTACKS"
6687,"Quest NetVault SmartDisk DoS 1",6,DOS
1147,"Microsoft DCOM Interface DoS 2 (MS04-012)",19,NETBIOS
4603,"Orbit Downloader ActiveX Instantiation",61,ACTIVEX
9695,"MicroWorld eScan Remote Command Execution",45,"WEB-PHP"
7640,"DOM Object Use-After-Free Attack 4",40,"WEB-CLIENT"
8636,"Deprecated ActiveX Instantiation 086",61,ACTIVEX
7020,"Microsoft SharePoint Server Remote Code Execution 2 (MS10-104)",38,"WEB-ATTACKS"
2555,"Symantec Norton AV2004 ActiveX Instantiation",61,ACTIVEX
7015,"Microsoft ASP.NET Request Scheduling DoS 1",38,"WEB-ATTACKS"
3628,"Apache Struts Directory Traversal",38,"WEB-ATTACKS"
5762,"LEADTOOLS Imaging ActiveX AppName Attribute Setting",61,ACTIVEX
6609,"HTTP Server Shellcode Exploit 9",7,EXPLOIT
4522,"TinyWebGallery Directory Traversal 1",45,"WEB-PHP"
3592,"Client Application Shellcode Exploit 9",7,EXPLOIT
4971,"RealNetworks RealPlayer MPAMedia.dll ActiveX Buffer Overflow",61,ACTIVEX
7039,"PLS HTTP Informational 2",13,INFO
7958,"Gimp Script-Fu Server Buffer Overflow",14,MISC
8605,"IMAP Informational 4",13,INFO
5049,"rshd for Windows Buffer Overflow",14,MISC
8388,"Suspicious NTP Traffic 2",14,MISC
4854,"Suspicious IMAP FETCH Command",12,IMAP
5156,"RAT C&C Traffic",36,VIRUS
5432,"PHP DateInterval Objects DoS",45,"WEB-PHP"
4818,"Suspicious CIFS Traffic 6",19,NETBIOS
4147,"WinACE RAR/TAR Directory Traversal",62,"BAD-FILES"
7763,"Oracle GlassFish Administration Console XSS 2",64,XSS
4396,"Windows PnP Service wsprintfW Buffer Overflow 3 (MS05-047)",19,NETBIOS
8873,"IBM Lotus Domino smconf.nsf Access",38,"WEB-ATTACKS"
7398,"Windows SRVSVC NetrUseDel Buffer Overflow 1 (MS08-067)",19,NETBIOS
4975,"HP Intelligent Management Center Information Disclosure 3",38,"WEB-ATTACKS"
1210,"MySQL yaSSL Informational 2",13,INFO
8900,"IBM Lotus Domino userreg.nsf Access",38,"WEB-ATTACKS"
3292,"DNS Query a.packetdevil.com",13,INFO
3800,"Microsoft Visual Studio WMI Object Broker ActiveX Instantiation 1 (MS06-073)",61,ACTIVEX
4437,"Oracle DB CTXSYS.DRILOAD Privilege Escalation",67,"DB-ATTACKS"
8635,"Deprecated ActiveX Instantiation 085",61,ACTIVEX
3523,"Mozilla Firefox UTF-8 URL Handling Buffer Overflow",40,"WEB-CLIENT"
9251,"McAfee E-Business Server Authentication Remote Code Execution 2",14,MISC
1391,"xp_cmdshell Stored Procedure Call 8 (port 80)",13,INFO
7180,"Gozi Infection Activity 1",36,VIRUS
61,"Suspicious HTTP Host Header 1",38,"WEB-ATTACKS"
6508,"Apache Rave Information Disclosure",38,"WEB-ATTACKS"
9162,"Mac OS X PPC Add User Shellcode Exploit (UDP)",7,EXPLOIT
1092,"CAST EXEC Statement (Possible SQL Injection)",49,"SQL-INJECTION"
3829,"PeerCast nextCGIarg Buffer Overflow",38,"WEB-ATTACKS"
8403,"FinFisher Server Activity",2,BACKDOOR
4935,"SAP DB websql Buffer Overflow",67,"DB-ATTACKS"
6174,"SIP Stress Test Traffic 6a (Unknown Protocol Version)",37,"VoIP-ATTACKS"
8733,"Adobe ColdFusion application.cfm Access 3",38,"WEB-ATTACKS"
3183,"WKSSVC Informational 1",13,INFO
8373,"Linux Kernel SNMP NAT Netfilter Memory Corruption 2",14,MISC
8067,"Cisco SNMP Trap Service DoS 4",6,DOS
6205,"Malformed Java Class File 13",84,JAVA
7334,"Apache Struts OGNL Script Injection 1",38,"WEB-ATTACKS"
8147,"Obfuscated HTML Code 6",40,"WEB-CLIENT"
9176,"Mac OS X PPC Reboot Shellcode Exploit (TCP)",7,EXPLOIT
4772,"Oracle Java System Web Server DoS",6,DOS
9717,"Windows IE onBeforeCopy Use-After-Free (MS13-021)",40,"WEB-CLIENT"
8386,"GAMSoft TelSrv username DoS",6,DOS
5105,"Microsoft Outlook Web Access XSS 4 (MS08-039)",64,XSS
8365,"Hastymail Remote Command Execution",38,"WEB-ATTACKS"
5076,"VMware Remote Console ActiveX Format String Attack",61,ACTIVEX
9339,"Asterisk IAX2 LAGRP DoS",37,"VoIP-ATTACKS"
4658,"EFS Easy Chat Server Authentication Buffer Overflow",38,"WEB-ATTACKS"
5012,"UDP Application Shellcode Exploit 2",7,EXPLOIT
6241,"Adobe Flash Player Arguments Indexing Memory Corruption 1",85,"MEDIA-PLAYERS"
1345,"IBM Informix Dynamic Server EXPLAIN Statement Buffer Overflow",67,"DB-ATTACKS"
4382,"rsync Arbitrary File Overwrite",14,MISC
9776,"HP LeftHand Virtual SAN Appliance Information Disclosure",14,MISC
3363,"SIP INVITE Message Buffer Overflow",37,"VoIP-ATTACKS"
4576,"Windows IE urlmon.dll Heap Buffer Overflow (MS06-042)",40,"WEB-CLIENT"
6294,"FTP CWD root Command",9,FTP
4276,"Samba NDR Parsing Heap Buffer Overflow 8",19,NETBIOS
9083,"x86 Decoder Shellcode Exploit 2 (TCP)",7,EXPLOIT
9120,"Linux SPARC Bind Shell Shellcode Exploit 2 (TCP)",7,EXPLOIT
5408,"vTiger CRM Arbitrary File Overwrite",45,"WEB-PHP"
799,"Microsoft SQL Server sa Login Failed 2",13,INFO
4373,"Symantec Enterprise Firewall DNS Proxy Cache Poisoning 2",5,DNS
7707,"LOIC Low Orbit Ion Cannon DoS 5",6,DOS
8284,"Php Generic Remote File Inclusion",45,"WEB-PHP"
5562,"Client Application Shellcode Exploit 6",7,EXPLOIT
9326,"Colloquy Format String Attack",14,MISC
7568,"HP Data Protector Buffer Overflow 5",14,MISC
8040,"D-Link DAP-1160 Remote Command Execution 3",14,MISC
6912,"Windows IE Scroll Event Remote Code Execution",40,"WEB-CLIENT"
7830,"PHP CGI Argument Injection 3",45,"WEB-PHP"
5893,"Suspicious Request URI 7",38,"WEB-ATTACKS"
4896,"Server Application Shellcode Exploit 9",7,EXPLOIT
4157,"Microsoft Outlook TNEF Handling Integer Overflow (MS06-003)",31,SMTP
3474,"LOIC Low Orbit Ion Cannon DoS 2",6,DOS
4569,"HTTP Server Shellcode Exploit 8",7,EXPLOIT
6189,"SIP Stress Test Traffic 8c (Multiple Values Exception)",37,"VoIP-ATTACKS"
3399,"HTTP Server Remote Code Execution 17",38,"WEB-ATTACKS"
6207,"HTTP Client Shellcode Exploit 42a",7,EXPLOIT
7916,"FlexNet License Server Manager lmgrd Buffer Overflow",14,MISC
8623,"Deprecated ActiveX Instantiation 076",61,ACTIVEX
8634,"Deprecated ActiveX Instantiation 084",61,ACTIVEX
9365,"Microsoft DirectX Heap Buffer Overflow 10 (MS12-082)",62,"BAD-FILES"
1313,"PHP Page Remote File Inclusion 1",45,"WEB-PHP"
8039,"D-Link DAP-1160 Remote Command Execution 2",14,MISC
2394,"HP Mercury Quality Center ActiveX Buffer Overflow",61,ACTIVEX
4141,"Suspicious HTML Style Tag 2",40,"WEB-CLIENT"
3337,"Microsoft Graphics Component Memory Corruption",40,"WEB-CLIENT"
9677,"DNS Tunneling Traffic 7",5,DNS
9745,"libevent DNS Response DoS 6",5,DNS
6781,"IBM Lotus Notes LZH Handling Integer Underflow 1",62,"BAD-FILES"
8292,"Apache httpd MIME Header DoS 2",38,"WEB-ATTACKS"
5001,"Apple QuickTime RTSP URL Buffer Overflow",85,"MEDIA-PLAYERS"
6523,"CA Total Defense SQL Injection 1",49,"SQL-INJECTION"
1109,"libsndfile PAF Handling Integer Overflow 1",62,"BAD-FILES"
5927,"Microsoft Graphics Component Memory Corruption (MS14-007)",40,"WEB-CLIENT"
811,"Telnet Login Incorrect",13,INFO
9992,"Windows IE Use-After-Free Vulnerability (MS13-055) 12",40,"WEB-CLIENT"
4195,"Oracle Web Cache File Corruption",38,"WEB-ATTACKS"
8314,"Suspicious HTTP Authorization Header 11",38,"WEB-ATTACKS"
5555,"Suspicious FTP PORT Command 1",9,FTP
5710,"MW6 Technologies MaxiCode ActiveX Instantiation 1",61,ACTIVEX
8300,"Subversion get-dated-rev Buffer Overflow 2",14,MISC
5007,"Borland InterBase isc_attach_database Buffer Overflow",67,"DB-ATTACKS"
8126,"Suspicious POP3 email Attachment",24,POP
3406,"Asterisk RTP Payload Buffer Overflow",37,"VoIP-ATTACKS"
6802,"Blue Coat Authentication and Authorization Agent Buffer Overflow 1",14,MISC
8622,"Deprecated ActiveX Instantiation 075",61,ACTIVEX
5359,"Oracle Secure Backup exec_qr Command Injection",45,"WEB-PHP"
7269,"Plone and Zope Remote Command Execution",38,"WEB-ATTACKS"
8998,"BSD x86 Bind Shell Shellcode Exploit 2 (UDP)",7,EXPLOIT
6223,"Windows IE DHTML Object Memory Corruption (MS11-003)",40,"WEB-CLIENT"
7974,"Blueberry FlashBack ActiveX Instantiation 2",61,ACTIVEX
4782,"Compromised Host Activity 6",2,BACKDOOR
7476,"Deprecated ActiveX Instantiation 029 (MS09-032)",61,ACTIVEX
9404,"Suspicious Certificate 7",87,"COMPROMISED-CERTS"
7302,"Citrix Provisioning Services Buffer Overflow 3",14,MISC
5675,"HTTP Client Shellcode Exploit 24",7,EXPLOIT
9163,"Mac OS X PPC Bind Shell Shellcode Exploit (TCP)",7,EXPLOIT
4224,"CVS Argumentx Command Memory Corruption",14,MISC
5063,"Windows CSNW Buffer Overflow 1 (MS06-066)",19,NETBIOS
8723,"Adobe ColdFusion displayopenedfile.cfm Access",38,"WEB-ATTACKS"
8036,"FTP Server Shellcode Exploit 9",7,EXPLOIT
4814,"Server Application Shellcode Exploit 7",7,EXPLOIT
7379,"PHP php_register_variable_ex Remote Code Execution 1",45,"WEB-PHP"
9599,"PHP Page Remote File Inclusion 9",45,"WEB-PHP"
4746,"HP Procurve Manager Remote Code Execution 2",38,"WEB-ATTACKS"
6299,"Microsoft IIS ExAir Sample Site Access 2",13,INFO
7931,"Suspicious DNS Traffic 3",5,DNS
8065,"Cisco SNMP Trap Service DoS 2",6,DOS
2755,"AXIS Camera Control ActiveX image_pan_tilt Method Invocation",61,ACTIVEX
5456,"Mozilla Firefox XrayWrapper Pollution 2",38,"WEB-ATTACKS"
8776,"IBM Lotus Domino database.nsf Access",38,"WEB-ATTACKS"
4502,"Apache Struts Open Redirect 2",38,"WEB-ATTACKS"
4683,"NetTransport Download Manager Buffer Overflow",14,MISC
6356,"STARTTLS Plaintext Command Injection",31,SMTP
695,"xp_cmdshell Stored Procedure Call 1 (port 139)",13,INFO
4117,"Novell ZENworks Preboot Service Remote Code Execution",14,MISC
8387,"Suspicious LDAP Traffic 3",63,LDAP
4188,"Samba Unicode Filename Buffer Overflow",19,NETBIOS
5080,"CoDeSys Gateway Server Remote Code Execution 3",83,"SCADA-ATTACKS"
8762,"IBM Lotus Domino cersvr.nsf Access",38,"WEB-ATTACKS"
8153,"Microsoft ASP.NET Request Scheduling DoS 2",38,"WEB-ATTACKS"
7952,"Adobe Flash Player Key-Press Event Memory Corruption 1",85,"MEDIA-PLAYERS"
8381,"Microsoft RRAS Buffer Overflow 3 (MS06-025)",19,NETBIOS
9246,"Client Application Shellcode Exploit 13",7,EXPLOIT
6497,"IBM Lotus Notes Remote Command Execution 2",14,MISC
5529,"SurgeMail Mail Server Buffer Overflow",38,"WEB-ATTACKS"
6784,"Reset Content Type Informational",13,INFO
4419,"libgd PNG Handling Buffer Overflow",62,"BAD-FILES"
9914,"MIT Kerberos kpasswd Service DoS",14,MISC
8008,"Microsoft XML Core Services Uninitialized Object Access 7",61,ACTIVEX
282,"PING Flowpoint2200 or Network Management Software",10,ICMP
1071,"FTP Server Format String Attack 1",9,FTP
1269,"FlexGrid ActiveX Instantiation 1 (MS08-070)",61,ACTIVEX
4952,"Oracle DB TNS Listener Buffer Overflow 2",67,"DB-ATTACKS"
6491,"Blazer Trojan Activity",2,BACKDOOR
2005,"Symantec Veritas Backup Exec Password Buffer Overflow 1",14,MISC
3503,"Microsoft tblinf32.dll ActiveX Instantiation 1 (MS07-045)",61,ACTIVEX
8647,"Deprecated ActiveX Instantiation 097 (MS11-090)",61,ACTIVEX
8320,"UDP Application Shellcode Exploit 4",7,EXPLOIT
4964,"Trend Micro OfficeScan ActiveX Instantiation",61,ACTIVEX
4271,"Suspicious NNTP Traffic 2",14,MISC
8012,"Microsoft XML Core Services Uninitialized Object Access 11",61,ACTIVEX
5712,"Client Application Format String Attack 2",14,MISC
6184,"SIP Stress Test Traffic 10a (Invalid Time Zone)",37,"VoIP-ATTACKS"
9050,"BSDi x86 Reverse Connect Shell Shellcode Exploit (UDP)",7,EXPLOIT
7497,"Deprecated ActiveX Instantiation 050 (MS09-032)",61,ACTIVEX
5504,"Windows HTTP Services Chunked Encoding Integer Underflow (MS09-013)",38,"WEB-ATTACKS"
4478,"Microsoft IDirectPlay4 API DoS (MS04-016)",6,DOS
8432,"TDSS C&C Traffic 3",36,VIRUS
9552,"DNS Tunneling Traffic 4",5,DNS
1444,"Windows DNS Server NAPTR Query Remote Code Execution 4 (MS11-058)",5,DNS
9729,"MIT Kerberos KDC PKINIT DoS",14,MISC
4063,"Suspicious HTTP Authorization Header 2",38,"WEB-ATTACKS"
8539,"Microsoft Data Access Components Remote Code Execution (MS11-002)",40,"WEB-CLIENT"
281,"PING Delphi-Piette Windows",10,ICMP
2534,"Apple Safari libxslt Arbitrary File Overwrite 1",40,"WEB-CLIENT"
8696,"Spree Remote Command Execution",38,"WEB-ATTACKS"
9716,"Windows IE GetMarkupPtr Use-After-Free 1 (MS13-021)",40,"WEB-CLIENT"
5736,"Ultrasurf Informational 9",13,INFO
6534,"VeryTools Video Spirit Pro Buffer Overlow",62,"BAD-FILES"
3779,"Bomberclone Error Message Buffer Overflow",14,MISC
8295,"PHP escapeshellcmd Security Bypass",45,"WEB-PHP"
4378,"Squid ftp URI DoS",6,DOS
4839,"CVS pserver Flag Insertion Heap Buffer Overflow",14,MISC
4865,"Network Security Services Heap Buffer Overflow",38,"WEB-ATTACKS"
9081,"x86 Decoder Shellcode Exploit 1 (TCP)",7,EXPLOIT
3269,"VML File HTTP Download 1b",13,INFO
7659,"Obfuscated ActiveX Instantiation 5b",61,ACTIVEX
6173,"SIP Stress Test Traffic 9a (Escaped Headers in Request-URI)",37,"VoIP-ATTACKS"
8290,"Suspicious FTP REST Command 2",9,FTP
2300,"Cross-Site Scripting (XSS) Attack 24",64,XSS
4722,"Compromised Host Activity 5",2,BACKDOOR
5196,"Windows IE Layout Memory Corruption 4 (MS11-050)",40,"WEB-CLIENT"
4612,"NaviCOPA URL Handling Buffer Overflow 1",38,"WEB-ATTACKS"
8704,"WellinTech Kingview SCADA Heap Buffer Overflow",83,"SCADA-ATTACKS"
4102,"Suspicious Request URI 4",38,"WEB-ATTACKS"
5920,"Windows IE Memory Corruption Vulnerability (MS14-010) 15",40,"WEB-CLIENT"
377,"Source Quench",10,ICMP
9763,"MySQL Geometry Query DoS 1",67,"DB-ATTACKS"
5409,"Apache httpd mod_isapi Remote Code Execution 1",38,"WEB-ATTACKS"
8113,"VLC Ogg Vorbis Comment Header Format String Attack",62,"BAD-FILES"
8072,"WebBBS Remote Command Execution",38,"WEB-ATTACKS"
8277,"Albasoftware Phpauction Remote File Inclusion",45,"WEB-PHP"
5471,"MIT Kerberos ASN.1 Memory Corruption",14,MISC
9875,"Obfuscated HTML Code 103",40,"WEB-CLIENT"
7703,"EMC AutoStart Buffer Overflow 1",14,MISC
7118,"ZeroAccess P2P Activity 1",36,VIRUS
1308,"Oracle Java Driver Manager Sandbox Bypass 3",84,JAVA
5010,"Borland InterBase jrd8_create_database Buffer Overflow",67,"DB-ATTACKS"
5377,"Client Application Shellcode Exploit 8",7,EXPLOIT
4677,"EOT File HTTP Download",13,INFO
4765,"Oracle XDB PITRIG_DROP SQL Injection",49,"SQL-INJECTION"
9756,"Microsoft Visual FoxPro ActiveX FoxDoCmd Method Invocation",61,ACTIVEX
1638,"sensor.dll Insecure Library Loading",14,MISC
8892,"IBM Lotus Domino stconfig.nsf Access",38,"WEB-ATTACKS"
8026,"Obfuscated HTML Code 7",40,"WEB-CLIENT"
9348,"Microsoft DirectX Heap Buffer Overflow 2 (MS12-082)",62,"BAD-FILES"
7607,"Windows IE Use-After-Free Vulnerability (MS13-080) 9",40,"WEB-CLIENT"
9206,"Windows x86 Download Execute Shellcode Exploit (TCP)",7,EXPLOIT
1305,"HTTP Client Shellcode Exploit 6",7,EXPLOIT
8821,"IBM Lotus Domino lcon.nsf Access",38,"WEB-ATTACKS"
3870,"Microsoft DirectAnimation.PathControl ActiveX Heap Buffer Overflow 1 (MS06-067)",61,ACTIVEX
9668,"Applet Tag Informational 1a",13,INFO
4987,"Suspicious HTTP Connection Header 1",38,"WEB-ATTACKS"
7971,"Microsoft XML Core Services Uninitialized Object Access 5",61,ACTIVEX
8069,"Microsoft SMB Pool Remote Code Execution 2 (MS10-054)",19,NETBIOS
4694,"PineApp Mail-Secure conflivelog.pl Command Injection",45,"WEB-PHP"
7007,"Suspicious Request URI 9",38,"WEB-ATTACKS"
7453,"PHP htmlspecialchars Function Buffer Overflow 1",45,"WEB-PHP"
4184,"Malformed ZIP File 3",62,"BAD-FILES"
5435,"BitDefender Internet Security XSS 2",64,XSS
9912,"Oracle Java Driver Manager Sandbox Bypass 1",84,JAVA
3547,"Oracle Application Server OPMN Format String Attack 2",38,"WEB-ATTACKS"
9838,"Novell ZENworks Configuration Management Directory Traversal",38,"WEB-ATTACKS"
5887,"FTP Client Shellcode Exploit 3",7,EXPLOIT
6372,"NetSupport Manager Agent Buffer Overflow",38,"WEB-ATTACKS"
9003,"BSDi x86 Bind Shell Shellcode Exploit (TCP)",7,EXPLOIT
4040,"Check Point VPN-1 ASN.1 Decoding Heap Buffer Overflow",14,MISC
1832,"DELETE FROM Statement 1 (Possible SQL Injection)",49,"SQL-INJECTION"
8810,"IBM Lotus Domino groups.nsf Access",38,"WEB-ATTACKS"
7292,"Suspicious HTML Iframe Tag 1",40,"WEB-CLIENT"
1331,"Oracle Secure Backup NDMP Buffer Overflow",38,"WEB-ATTACKS"
5572,"MySQL Unique SET Column Join DoS 1",67,"DB-ATTACKS"
5370,"Client Application Shellcode Exploit 24",7,EXPLOIT
6505,"HP Operations Agent Buffer Overflow 3",38,"WEB-ATTACKS"
7316,"PHP Exif Header Parsing Integer Overflow 2",45,"WEB-PHP"
6641,"HTTP Client Shellcode Exploit 54",7,EXPLOIT
4078,"MySQL MaxDB getLockTokenHeader Function Buffer Overflow",38,"WEB-ATTACKS"
6298,"Microsoft IIS ExAir Sample Site Access 1",13,INFO
9906,"Suspicious HTTP Accept-Encoding Header 1",38,"WEB-ATTACKS"
3309,"Windows IE Memory Corruption Vulnerability 1",40,"WEB-CLIENT"
5053,"Microsoft Active Directory LDAP Request DoS 2 (MS08-035)",63,LDAP
6774,"Cross-Site Scripting (XSS) Attack 11",64,XSS
2667,"Samba NDR Parsing Heap Buffer Overflow 3",19,NETBIOS
6796,"Cross-Site Scripting (XSS) Attack 15",64,XSS
5023,"CA ARCserve Backup SQL Server Backup Agent Buffer Overflow 1",28,RPC
4759,"Ingres Database iidbms Heap Buffer Overflow 1",67,"DB-ATTACKS"
8944,"Obfuscated HTML Code 109",40,"WEB-CLIENT"
1470,"Microsoft Visual FoxPro ActiveX DoCmd Method Invocation",61,ACTIVEX
10173,"EMC NetWorker nsrd Format String Attack 3",28,RPC
3666,"Red Hat JBoss Seam Remote Command Execution",38,"WEB-ATTACKS"
8245,"OpenSSL Client Master Key Buffer Overflow 2",38,"WEB-ATTACKS"
8263,"Site-Assistant Remote File Inclusion",45,"WEB-PHP"
8889,"IBM Lotus Domino stauths.nsf Access",38,"WEB-ATTACKS"
4629,"Malformed Java Class File 4",84,JAVA
9652,"APT1 Malware Activity 10",87,"COMPROMISED-CERTS"
3133,"SQL Injection Attack 18",49,"SQL-INJECTION"
10169,"Obfuscated HTML Code 114",40,"WEB-CLIENT"
9116,"Samsung Multistage Command Agent ActiveX Instantiation 1",61,ACTIVEX
7514,"Mozilla Firefox DOM Insertions Memory Corruption 2b",40,"WEB-CLIENT"
1051,"Greeting Card.exe Attachments",36,VIRUS
6256,"ieshims.dll Insecure Library Loading 1",14,MISC
3286,"HTTP Server Remote Code Execution 16",38,"WEB-ATTACKS"
4230,"Samba SamrChangePassword Remote Command Execution 1",19,NETBIOS
7587,"VideoLAN VLC Media Player XSPF Identifier Memory Corruption",85,"MEDIA-PLAYERS"
8000,"PDF File within XDP",13,INFO
8826,"IBM Lotus Domino log.nsf Access",38,"WEB-ATTACKS"
9015,"BSD x86 Mail Passwd Shellcode Exploit (UDP)",7,EXPLOIT
6502,"MySQL Authentication Bypass 4",67,"DB-ATTACKS"
2061,"Microsoft WINS Remote Code Execution 1 (MS04-045)",14,MISC
4517,"Apache Struts OGNL Crafted Prefix Remote Code Execution 3",38,"WEB-ATTACKS"
4536,"Trend Micro OfficeScan CGIOCommon Buffer Overflow",14,MISC
6103,"Microsoft SharePoint Server Remote Code Execution 3 (MS13-067)",38,"WEB-ATTACKS"
7686,"GnuTLS decoding.c DoS 1",38,"WEB-ATTACKS"
4543,"Oracle WebLogic Server SSL Handling DoS",38,"WEB-ATTACKS"
964,"Xfire Informational",13,INFO
6238,"HTTP Server Directory Traversal Attack 16",38,"WEB-ATTACKS"
4323,"Windows LSASS Buffer Overflow 2 (MS04-011)",19,NETBIOS
7598,"IBM iNotes DWA9W ActiveX Instantiation",61,ACTIVEX
4801,"Server Application Shellcode Exploit 15",7,EXPLOIT
4650,"Novell eDirectory Host Header Buffer Overflow 2",38,"WEB-ATTACKS"
6744,"SQL Injection Attack 5",49,"SQL-INJECTION"
7611,"ImageMagick EXIF Handling Memory Corruption",62,"BAD-FILES"
8734,"Adobe ColdFusion exprcalc.cfm Access",38,"WEB-ATTACKS"
4918,"CA ARCserve Backup Media Server Remote Code Execution 3",28,RPC
7323,"Windows IE Use-After-Free Vulnerability (MS13-069) 8",40,"WEB-CLIENT"
1356,"Microsoft Message Queuing Service Buffer Overflow 2 (MS07-065)",28,RPC
9777,"Windows IE get_cellIndex Information Disclosure 1",40,"WEB-CLIENT"
8876,"IBM Lotus Domino smquar.nsf Access",38,"WEB-ATTACKS"
4691,"Oracle Endeca Server Remote Command Execution 2",38,"WEB-ATTACKS"
4661,"Suspicious IMAP LSUB Command 1",12,IMAP
7183,"Siemens SIMATIC WinCC flexible Buffer Overflow 1",83,"SCADA-ATTACKS"
2764,"Apache httpd mod_cache DoS",38,"WEB-ATTACKS"
1715,"Ultrasurf Informational 7",13,INFO
9792,"OpenPLI Remote Command Execution",38,"WEB-ATTACKS"
4456,"File Sharing Wizard HEAD Command Buffer Overflow",38,"WEB-ATTACKS"
7399,"Windows SRVSVC NetrUseDel Buffer Overflow 2 (MS08-067)",19,NETBIOS
5441,"Linux Kernel nfsd CAP_MKNOD Security Bypass 1",28,RPC
3069,"Weevely Backdoor Access 1",2,BACKDOOR
5255,"Server Application Shellcode Exploit 18",7,EXPLOIT
9130,"Linux SPARC Reverse Connect Shell Shellcode Exploit 2 (TCP)",7,EXPLOIT
8953,"Oracle 9iAS Information Disclosure 16",38,"WEB-ATTACKS"
479,"Remote Registry Access 1 (port 139)",13,INFO
7701,"Dolibarr CMS SQL Injection",49,"SQL-INJECTION"
8832,"DSL Modem Change DNS Server",14,MISC
5375,"vBulletin nodeid SQL Injection",49,"SQL-INJECTION"
9626,"OpenVPN Informational 2",13,INFO
4098,"CREATE TABLE Statement 3 (Possible SQL Injection)",49,"SQL-INJECTION"
4287,"Microsoft SMB Buffer Underflow 4 (MS08-063)",19,NETBIOS
4482,"Microsoft IIS URI Handling DoS 2",38,"WEB-ATTACKS"
4356,"Suspicious Request URI 6",38,"WEB-ATTACKS"
9953,"GnuTLS gnutls_cipher.c DoS 3",38,"WEB-ATTACKS"
9092,"x86 Decoder Shellcode Exploit 6 (UDP)",7,EXPLOIT
8472,"OpenSBC SIP INVITE DoS",37,"VoIP-ATTACKS"
3308,"IBM Lotus Sametime WebPlayer DoS",37,"VoIP-ATTACKS"
5273,"Medbod Trojan Activity",2,BACKDOOR
1280,"Windows Common ActiveX Instantiation (MS08-070)",61,ACTIVEX
9844,"Wireshark CLDAP Dissector DoS",14,MISC
8243,"Mozilla Thunderbird Content-Type Header Heap Buffer Overflow (POP)",24,POP
2969,"Deprecated ActiveX Instantiation 002 (MS05-038)",61,ACTIVEX
5221,"Suspicious Cascading Style Sheets",62,"BAD-FILES"
4575,"Microsoft RPC Runtime Library NTLMSSP DoS (MS07-058)",19,NETBIOS
9757,"Windows Speech Component ActiveX Instantiation 1",61,ACTIVEX
7419,"Trend Micro Control Manager Buffer Overflow 2",14,MISC
3294,"Philex header.inc.php Remote File Inclusion",45,"WEB-PHP"
6711,"LAN Messenger Buffer Overflow",14,MISC
9918,"Oracle Java Font Processing Memory Corruption 2",84,JAVA
3793,"UVC Informational 1",13,INFO
